Ali Asghar Vatanjou and Trond Ytterdal and Snorre Aunet,An Ultra-Low Voltage and Low-Energy Level Shifter in 28-nm UTBB-FDSOI,2019
Ting Ma and Feng Hu,A Wideband Flat Gain Low Noise Amplifier Using Active Inductor for Input Matching,2019
Saeideh Kabirpour and Mohsen Jalali,A Low-Power and High-Speed Voltage Level Shifter Based on a Regulated Cross-Coupled Pull-Up Network,2019
Jingjing Xia and Slim Boumaiza,Digitally Assisted 28 GHz Active Phase Shifter With 0.1 dB/0.5° RMS Magnitude/Phase Errors and Enhanced Linearity,2019
Anantha Melavarige and Abhishek Kumar and Sankaran Aniruddhan,A Compact +10/+5 dBm 800/2600 MHz LTE Driver Amplifier With Ground-Bounce Reduction,2019
Munir A. Al-Absi and Muhammad T. Abuelma’atti,A Novel Tunable Grounded Positive and Negative Impedance Multiplier,2019
Akram Sheikhi and Mury Thian and Mehrnosh Vafaee,Broadband Parallel-Circuit Class-E Amplifier With Second Harmonic Control Circuit,2019
Roberto Gómez-García and José-María Muñoz-Ferreras and Dimitra Psychogiou,RF Reflectionless Filtering Power Dividers,2019
Yongrong Shi and Junzhi Zhang and Ming Zhou and Wenjie Feng and Baolin Cao and Wenquan Che,Miniaturized W-Band Gap Waveguide Bandpass Filter Using the MEMS Technique for Both Waveguide and Surface Mounted Packaging,2019
Carlo Condo and Seyyed Ali Hashemi and Arash Ardakani and Furkan Ercan and Warren J. Gross,Design and Implementation of a Polar Codes Blind Detection Scheme,2019
Shabnam Sodagari and Hamid Jafarkhani and Homayoun Yousefi’zadeh,Improved Cognitive Radio Receivers Using Timing Mismatch of Primary and Secondary Users,2019
Alexander Zakharov and Sergii Rozenko and Michael Ilchenko,Varactor-Tuned Microstrip Bandpass Filter With Loop Hairpin and Combline Resonators,2019
E. de Foucauld and R. Severino and D. Nicolas and A. Giry and C. Delaveaud,A 433-MHz SOI CMOS Automatic Impedance Matching Circuit,2019
Shahram Babaie and Ali Sadoghifar and Ali Newaz Bahar,Design of an Efficient Multilayer Arithmetic Logic Unit in Quantum-Dot Cellular Automata (QCA),2019
Gangshan Jing and Long Wang,Finite-Time Coordination Under State-Dependent Communication Graphs With Inherent Links,2019
M. Arjun and Vanjari Venkata Ramana and Roopa Viswadev and B. Venkatesaperumal,An Iterative Analytical Solution for Calculating Maximum Power Point in Photovoltaic Systems Under Partial Shading Conditions,2019
Gongjun Liu and Bo Zhang,Analytical Model of a 25–50 m Robust Single-Wire Electric-Field Coupling Power Transfer System Using a Limiter,2019
Nan Xing and Gabriel A. Rincón-Mora,180-nm 85%-Efficient Inductively Coupled Switched Resonant Half-Bridge Power Receiver,2019
Haili Liang and Housheng Su and Ying Wang and Chen Peng and Minrui Fei and Xiaofan Wang,Continuous-Time Opinion Dynamics With Stochastic Multiplicative Noises,2019
Miao Liu and Zhongkui Li,Coherence of Noisy Double-Integrator Networks Without Velocity Measurements,2019
Li-Gang Lin and Ming Xin,Alternative SDRE Scheme for Planar Systems,2019
Chengxi Liu and Debashis Mandal and Zhao Yao and Ming Sun and Jim Todsen and Brian Johnson and Sayfe Kiaei and Bertan Bakkaloglu,"A 50-V Isolation, 100-MHz, 50-mW Single-Chip Junction Isolated DC-DC Converter With Self-Tuned Maximum Power Transfer Frequency",2019
Seok-Kyoon Kim and Choon Ki Ahn,Self-Tuning Position-Tracking Controller for Two-Wheeled Mobile Balancing Robots,2019
R. Sakthivel and S. Mohanapriya and C. K. Ahn and H. R. Karimi,Output Tracking Control for Fractional-Order Positive Switched Systems With Input Time Delay,2019
Oscar Danilo Montoya and Walter Gil-González and Alejandro Garces,Optimal Power Flow on DC Microgrids: A Quadratic Convex Approximation,2019
Neelam Surana and Joycee Mekie,Energy Efficient Single-Ended 6-T SRAM for Multimedia Applications,2019
Julio Villalba and Javier Hormigo and Sonia González-Navarro,Fast HUB Floating-Point Adder for FPGA,2019
Yuriy V. Pershin,A Demonstration of Implication Logic Based on Volatile (Diffusive) Memristors,2019
Swetha Mettala Gilla and Marly Roncken and Ivan Sutherland and Xiaoyu Song,Mutual Exclusion Sizing for Hoi Polloi,2019
Subiman Chatterjee and Kishor Sarawadekar,WHT and Matrix Decomposition-Based Approximated IDCT Architecture for HEVC,2019
Santanu Kapat,Sampling-Induced Border Collision Bifurcation in a Voltage-Mode DPWM Synchronous Buck Converter,2019
Junjie Fu and Guanghui Wen and Tingwen Huang and Zhisheng Duan,Consensus of Multi-Agent Systems With Heterogeneous Input Saturation Levels,2019
Liang Che and Xuan Liu and Tao Ding and Zuyi Li,Revealing Impacts of Cyber Attacks on Power Grids Vulnerability to Cascading Failures,2019
Artem Moskovko and Oleg Vityaz and Guy A. E. Vandenbosch,Analysis of Periodic Steady-States of Non-Linear Circuits Using the Discrete Singular Convolution Method,2019
Chunyan Zhang and Qiaoyu Li and Yuying Zhu and Jianlei Zhang,Dynamics of Task Allocation Based on Game Theory in Multi-Agent Systems,2019
Praveen Jaraut and Meenakshi Rawat and Fadhel M. Ghannouchi,Harmonically Related Concurrent Tri-Band Behavioral Modeling and Digital Predistortion,2019
Long Shi and Haiquan Zhao and Yuriy Zakharov,Generalized Variable Step Size Continuous Mixed  ${p}$ -Norm Adaptive Filtering Algorithm,2019
Mojtaba Hajiabadi and Ghosheh Abed Hodtani and Hossein Khoshbin,Robust Learning Over Multitask Adaptive Networks With Wireless Communication Links,2019
Moon-Chul Choi and Sung-Yong Cho and Minkyo Shim and Byungmin Kim and Han-Gon Ko and Haram Ju and Kwanseo Park and Hyojun Kim and Kwandong Kim and Deog-Kyoon Jeong,A 2.5–28 Gb/s Multi-Standard Transmitter With Two-Step Time-Multiplexing Driver,2019
Min-Seong Choo and Yeonggeun Song and Sung-Yong Cho and Han-Gon Ko and Kwanseo Park and Deog-Kyoon Jeong,"A 15-GHz, 17.8-mW, 213-fs Injection-Locked PLL With Maximized Injection Strength Using Adjustment of Phase Domain Response",2019
Ritabrata Bhattacharya and Vikas Aggarwal and Ashish Gupta and Taranjit Kukal and Sankaran Aniruddhan,An 8-Channel Varactor-Less 28-GHz Front End With 7-Bit Resolution 340° RTPS for 5G RF Beamformers,2019
Gabriel Chong and Harikrishnan Ramiah and Jun Yin and Jagadheswaran Rajendran and Wei Ru Wong and Pui-In Mak and Rui P. Martins,CMOS Cross-Coupled Differential-Drive Rectifier in Subthreshold Operation for Ambient RF Energy Harvesting—Model and Analysis,2019
Esref Turkmen and Abdurrahman Burak and Tahsin Alper Ozkan and Yasar Gurbuz,A Tunable SiGe BiCMOS Gain-Equalizer For X-Band Phased-Array RADAR Applications,2019
Can Çalışkan and Abdurrahman Burak and Esref Turkmen and Melik Yazıcı and Yasar Gurbuz,Active Positive Sloped Equalizer for X-Band SiGe BiCMOS Phased Array Applications,2019
Leo Filippini and Baris Taskin,The Adiabatically Driven StrongARM Comparator,2019
Yizhe Hu and Teerachot Siriburanon and Robert Bogdan Staszewski,Intuitive Understanding of Flicker Noise Reduction via Narrowing of Conduction Angle in Voltage-Biased Oscillators,2019
Huajun Zhang and Zhichao Tan and Chao Chu and Baozhen Chen and Hongxing Li and Michael Coln and Khiem Nguyen,A 1-V 560-nW SAR ADC With 90-dB SNDR for IoT Sensing Applications,2019
Chongsoo Jung and Dongil Lee and Yong-Hun Kim and Daewoong Lee and Lee-Sup Kim,A 12 Gb/s 1.59 mW/Gb/s Input-Data-Jitter-Tolerant Injection-Type CDR With Super-Harmonic Injection-Locking in 65-nm CMOS,2019
A. Ballo and A. D. Grasso and G. Giustolisi and G. Palumbo,Optimized Charge Pump With Clock Booster for Reduced Rise Time or Silicon Area,2019
Junyoung Song and Yongtae Kim and Chulwoo Kim,A 9 Gb/s/ch Transceiver With Reference-Less Data-Embedded Pseudo-Differential Clock Signaling for Graphics Memory Interfaces,2019
Aijaz M. Zaidi and Binod K. Kanaujia and Mirza Tariq Beg and Jugul Kishor and Karumudi Rambabu,A Novel Dual-Band Branch Line Coupler for Dual-Band Butler Matrix,2019
Cheng-Kang Ho and Hao-Yu Cheng and Yuan-Hao Huang,Hybrid Precoding Processor for Millimeter Wave MIMO Communications,2019
Ang Hu and Dongsheng Liu and Kefeng Zhang,A 0.03- to 3.6-GHz Frequency Synthesizer With Self-Biased VCO and Quadrature-Input Quadrature-Output Frequency Divider,2019
Yalu Li and Haitao Li and Shuling Wang,Constrained Sampled-Data Reachability and Stabilization of Logical Control Networks,2019
Oscar Danilo Montoya and Walter Gil-González and A. Garces,Control for EESS in Three-Phase Microgrids Under Time-Domain Reference Frame via PBC Theory,2019
Seok-Kyoon Kim and Choon Ki Ahn,Auto-Tuner-Based Controller for Quadcopter Attitude Tracking Applications,2019
Shengli Du and Hamid Reza Karimi and Junfei Qiao and Di Wu and Chao Feng,Stability Analysis for a Class of Discrete-Time Switched Systems With Partial Unstable Subsystems,2019
V. Karthikeyan and S. Kumaravel and G. Gurukumar,High Step-Up Gain DC–DC Converter With Switched Capacitor and Regenerative Boost Configuration for Solar PV Applications,2019
Mahmoud Dhimish,70% Decrease of Hot-Spotted Photovoltaic Modules Output Power Loss Using Novel MPPT Algorithm,2019
Oscar Danilo Montoya,On Linear Analysis of the Power Flow Equations for DC and AC Grids With CPLs,2019
Dongdong Peng and Meng Huang and Jinhua Li and Jianjun Sun and Xiaoming Zha and Chaoliang Wang,Large-Signal Stability Criterion for Parallel-Connected DC–DC Converters With Current Source Equivalence,2019
Robert Giterman and Andrea Bonetti and Andreas Burg and Adam Teman,GC-eDRAM With Body-Bias Compensated Readout and Error Detection in 28-nm FD-SOI,2019
Ghasem Pasandi and Raghav Mehta and Massoud Pedram and Shahin Nazarian,"Hybrid Cell Assignment and Sizing for Power, Area, Delay-Product Optimization of SRAM Arrays",2019
Bingyi Zhang and Jun Han and Zhize Huang and Jianwei Yang and Xiaoyang Zeng,A Real-Time and Hardware-Efficient Processor for Skeleton-Based Action Recognition With Lightweight Convolutional Neural Network,2019
Sally Ahmed and Saad Ilyas and Xuecui Zou and Nizar Jaber and Mohammad I. Younis and Hossein Fariborzi,A Compact Adder and Reprogrammable Logic Gate Using Micro-Electromechanical Resonators With Partial Electrodes,2019
Faqiang Wang and Riming Wang and Herbert H. C. Iu and Chongxin Liu and Tyrone Fernando,A Novel Multi-Shape Chaotic Attractor and Its FPGA Implementation,2019
Alessandro Tontini and Leonardo Gasparini and Nicola Massari and Roberto Passerone,SPAD-Based Quantum Random Number Generator With an  $N^{\rm{th}}$ -Order Rank Algorithm on FPGA,2019
Jinpeng Song and Shulin Tian and Yu-Hen Hu and Peng Ye,Digital Iterative Harmonic Rejection and Image Cancellation for LPF-Less Frequency-Interleaved Analog-to-Digital Converters,2019
Mohammad Shams Esfand Abadi and Mohammad Javad Ahmadi,Weighted Improved Multiband-Structured Sub-Band Adaptive Filter Algorithms,2019
Kang Wei and Jun Li and Lingjun Kong and Feng Shu and Francis C. M. Lau,Page-Based Dynamic Partitioning Scheduling for LDPC Decoding in MLC NAND Flash Memory,2019
Pucha Song and Haiquan Zhao,Affine-Projection-Like M-Estimate Adaptive Filter for Robust Filtering in Impulse Noise,2019
Xiao-Kun Bi and Teng Cheng and Pedro Cheong and Sut-Kam Ho and Kam-Weng Tam,Design of Dual-Band Bandpass Filters With Fixed and Reconfigurable Bandwidths Based on Terminated Cross-Shaped Resonators,2019
Xiao Wang and Fule Li and Wen Jia and Zhihua Wang,A 14-Bit 500-MS/s Time-Interleaved ADC With Autocorrelation-Based Time Skew Calibration,2019
Boyu Shen and Soumya Bose and Matthew L. Johnston,A 1.2 V–20 V Closed-Loop Charge Pump for High Dynamic Range Photodetector Array Biasing,2019
Congyi Zhu and Jun Lin and Zhongfeng Wang,A New Clock Phase Calibration Method in High-Speed and High-Resolution DACs,2019
Kyoungwoon Kim and Cam Nguyen,A V-Band Power Amplifier With Integrated Wilkinson Power Dividers-Combiners and Transformers in 0.18- $\mu$ m SiGe BiCMOS,2019
Alfian Abdi and Hyung Seok Kim and Hyouk-Kyu Cha,A High-Voltage Generation Charge-Pump IC Using Input Voltage Modulated Regulation for Neural Implant Devices,2019
Hossein Mirzaie and Hamidreza Maghami and Ramin Zanbaghi and Pedram Payandehnia and Kartikeya Mayaram and Terri S. Fiez,A 72.4-dB SNDR 92-dB SFDR Blocker Tolerant CT  $\Delta\Sigma$  Modulator With Inherent DWA,2019
Hasan Molaei and Khosrow Hajsadeghi,"A 5.3-ps, 8-b Time to Digital Converter Using a New Gain-Reconfigurable Time Amplifier",2019
Congyi Zhu and Jun Lin and Zhongfeng Wang,Background Calibration of Comparator Offsets in SHA-Less Pipelined ADCs,2019
Dae-Hyun Kwon and Minkyu Kim and Sung-Geun Kim and Woo-Young Choi,A 32-Gb/s PAM-4 Quarter-Rate Clock and Data Recovery Circuit With an Input Slew-Rate Tolerant Selective Transition Detector,2019
Yang Zhang and Xiaoyong He and Kong-Pang Pun,An Extremely Linear Multi-Level DAC for Continuous-Time Delta-Sigma Modulators,2019
Joo-Hyung Chae and Hyeongjun Ko and Jihwan Park and Suhwan Kim,A 12.8-Gb/s Quarter-Rate Transmitter Using a 4:1 Overlapped Multiplexing Driver Combined With an Adaptive Clock Phase Aligner,2019
Kyoohyun Noh and Minglei Zhang and Edgar Sánchez-Sinencio,A Unified Amplifier-Based CC-CV Linear Charger for Energy-Constrained Low-Power Applications,2019
Sri Harsh Pakala and Punith R. Surkanti and Paul M. Furth,A Spread-Spectrum Mode Enabled Ripple-Based Buck Converter Using a Clockless Frequency Control,2019
Bahar Youssefi and Alexander J. Leigh and Mitra Mirhassani and Jonathan Wu,Tunable Neuron With PWL Approximation Based on the Minimum Operator,2019
Sunder Kidambi,On the Design of Optimal Noise Transfer Functions for Delta–Sigma Modulators,2019
Hangxuan Cui and Jun Lin and Zhongfeng Wang,An Efficient Post-Processor for Lowering the Error Floor of LDPC Codes,2019
Farzad Etemadi and Payam Heydari and Hamid Jafarkhani,On Analog QAM Demodulation for Millimeter-Wave Communications,2019
Siqi Wang and Morgan Roger and Caroline Lelandais-Perrault,Impacts of Crest Factor Reduction and Digital Predistortion on Linearity and Power Efficiency of Power Amplifiers,2019
Xinmiao Zhang,A Low-Power Parallel Architecture for Linear Feedback Shift Registers,2019
Lei Qiu and Supeng Liu and Zhongyuan Fang and Yuanjin Zheng,An Adaptive Beamforming Technique for UWB Impulse Transceiver,2019
Yao-Lin Jiang and Zhen-Zhong Qi and Ping Yang,Model Order Reduction of Linear Systems via the Cross Gramian and SVD,2019
Kasi Venkata Ramana and Somanath Majhi and Anup Kumar Gogoi,Modeling and Estimation of DC–DC Buck Converter Dynamics Using Relay Feedback Output With Performance Evaluation,2019
Yaqi Wang and Jianquan Lu and Jinling Liang and Jinde Cao and Matjaž Perc,Pinning Synchronization of Nonlinear Coupled Lur’e Networks Under Hybrid Impulses,2019
Jin Zhou and Xinghuo Yu and Jun-An Lu,Node Importance in Controlled Complex Networks,2019
Yueying Wang and Hamid Reza Karimi and Huaicheng Yan,An Adaptive Event-Triggered Synchronization Approach for Chaotic Lur’e Systems Subject to Aperiodic Sampled Data,2019
Weinan Gao and Yu Jiang and Masoud Davari,Data-Driven Cooperative Output Regulation of Multi-Agent Systems via Robust Adaptive Dynamic Programming,2019
Chunyu Yang and Zhiyuan Che and Jun Fu and Linna Zhou,Passivity-Based Integral Sliding Mode Control and  $\varepsilon$  - Bound Estimation for Uncertain Singularly Perturbed Systems With Disturbances,2019
Tao Peng and Hongwei Tao and Chao Yang and Zhiwen Chen and Chunhua Yang and Weihua Gui and Hamid Reza Karimi,A Uniform Modeling Method Based on Open-Circuit Faults Analysis for NPC-Three-Level Converter,2019
Jun Tang and Jaeseong Lee and Jeongjin Roh,Low-Power Fast-Transient Capacitor-Less LDO Regulator With High Slew-Rate Class-AB Amplifier,2019
Jung-Duk Suh and Jinmin Seok and Bai-Sun Kong,A Fast Response PWM Buck Converter With Active Ramp Tracking Control in a Load Transient Period,2019
Xuan-Thuan Nguyen and Trong-Thuc Hoang and Hong-Thu Nguyen and Katsumi Inoue and Cong-Kha Pham,An Efficient I/O Architecture for RAM-Based Content-Addressable Memory on FPGA,2019
Yinqi Tang and Jintao Zhang and Naveen Verma,Scaling Up In-Memory-Computing Classifiers via Boosted Feature Subsets in Banked Architectures,2019
Haolin Li and Laurens Breyne and Joris Van Kerrebrouck and Michiel Verplaetse and Chia-Yi Wu and Piet Demeester and Guy Torfs,A 21-GS/s Single-Bit Second-Order Delta–Sigma Modulator for FPGAs,2019
Xiaoling Xiong and Xinbo Ruan,Non-Smooth Bifurcation Analysis of Multi-Structure Multi-Operating-Mode Power Electronics Systems for Applications With Renewable Energy Sources,2019
Rushi Lan and Jinwen He and Shouhua Wang and Yining Liu and Xiaonan Luo,A Parameter-Selection-Based Chaotic System,2019
Ravi T. Wijesekara and Chamira U. S. Edussooriya and Len T. Bruton and Panajotis Agathoklis,A 3-D Sparse FIR Frustum Filter for Enhancing Broadband Plane Waves,2019
Rongqiang Zhao and Qiang Wang,Learning Separable Dictionaries for Sparse Tensor Representation: An Online Approach,2019
Mohammad Shams Esfand Abadi and Mohammad Javad Ahmadi,Diffusion Improved Multiband-Structured Subband Adaptive Filter Algorithm With Dynamic Selection of Nodes Over Distributed Networks,2019
O. Saatlou and M. Omair Ahmad and M. N. S. Swamy,Joint Data and Pilot Power Allocation for Massive MU-MIMO Downlink TDD Systems,2019
José M. De La Rosa and Edoardo Bonizzoni and Franco Maloberti,Guest Editorial Special Issue on the 2019 ISICAS: A CAS Journal Track Symposium,2019
M. Eberlein and H. Pretl and Z. Georgiev,Time-Controlled and FinFET Compatible Sub-Bandgap References Using Bulk-Diodes,2019
Zhong Tang and Yun Fang and Zhenyan Huang and Xiao-Peng Yu and Zheng Shi and Nick Nianxiong Tan,An Untrimmed BJT-Based Temperature Sensor With Dynamic Current-Gain Compensation in 55-nm CMOS Process,2019
Shanthi Pavan and Raviteja Theertham,Improved Offline Calibration of DAC Mismatch Errors in Delta–Sigma Data Converters,2019
Jing Jin and Xiaoming Liu and Jianjun Zhou,"A 0.25-dB-Step, 68-dB-Dynamic Range Analog Baseband With Digitally Assisted DCOC and AGC for Multi-Standard TV Applications",2019
V. Lammert and C. Heine and J. Wessel and F. I. Jamal and D. Kissinger and A. Geiselbrechtinger and V. Issakov,A K-Band Complex Permittivity Sensor for Biomedical Applications in 130-nm SiGe BiCMOS,2019
Gian Domenico Licciardo and Luigi Di Benedetto and Antonio De Vita and Alfredo Rubino and Aldo Femia,A Bit-Line Voltage Sensing Circuit With Fused Offset Compensation and Cancellation Scheme,2019
Dong-Kyun Jung and Jin-O Seo and Seonghwan Cho,An On-Chip Thermal Monitoring System With a Temperature Sensing Area of 52  $\mu$ m2 in 180-nm CMOS,2019
Dongin Kim and Kwangseok Kim and Wonsik Yu and Seonghwan Cho,A Second-Order  $\Delta\Sigma$  Time-to-Digital Converter Using Highly Digital Time-Domain Arithmetic Circuits,2019
Xiaochao Li and Chi-Hang Chan and Qi Zhang and Yan Zhu and R. P. Martins,Background Offset Calibration for Comparator Based on Temperature Drift Profile,2019
Jie Lin and Lidan Wang and Chenchang Zhan and Yan Lu,A 1-nW Ultra-Low Voltage Subthreshold CMOS Voltage Reference With 0.0154%/V Line Sensitivity,2019
Chia-Yuan Ku and Tsung-Te Liu,A Voltage-Scalable Low-Power All-Digital Temperature Sensor for On-Chip Thermal Monitoring,2019
Pedro Toledo and David Cordova and Hamilton Klimach and Sergio Bampi and Paolo S. Crovetti,A 0.3–1.2 V Schottky-Based CMOS ZTC Voltage Reference,2019
Mathieu Coustans and François Krummenacher and Maher Kayal,A Fully Integrated 60 mV Cold-Start Circuit for Single Coil DC–DC Boost Converter for Thermoelectric Energy Harvesting,2019
Dimitri Galayko and Chuan Shan and Eldar Zianbetov and Mohammad Javidan and Anton Korniienko and François Anceau and Olivier Billoint and Éric Colinet and Elena Blokhina and Jérôme Juillard,Synchronized Interconnected ADPLLs for Distributed Clock Generation in 65 nm CMOS Technology,2019
Hugo Serra and Ivan Bastos and João L. A. de Melo and João P. Oliveira and Nuno Paulino and Elyes Nefzaoui and Tarik Bourouina,A 0.9-V Analog-to-Digital Acquisition Channel for an IoT Water Management Sensor Node,2019
Jing Jin and Xiaoming Liu and Taotao Yan and Jianjun Zhou,Fully Configurable Capacitor-Less Oversampling DC Offset Cancellation for Direct Conversion Receivers,2019
Radu Ciocoveanu and Robert Weigel and Amelie Hagelauer and Vadim Issakov,Modified Gilbert-Cell Mixer With an LO Waveform Shaper and Switched Gate-Biasing for 1/f Noise Reduction in 28-nm CMOS,2019
Alessandro Finocchiaro and Giuseppe Papotto and Egidio Ragonese and Giuseppe Palmisano,A 28-nm FD-SOI CMOS Variable-Gain Amplifier With Body-Bias-Based DC-Offset Cancellation for Automotive Radars,2019
